,super_cluster,gene_names
188,188,SMARCA1
189,189,EIF4E
189,189,TBL3
189,189,WDR3
190,190,DKC1
190,190,NAF1
191,191,NFKB1
191,191,NFKB2
191,191,NFKBIB
191,191,RELB
192,192,MYO1E
192,192,OSTF1
193,193,MYH10
193,193,MYL12A
193,193,MYL12A;MYL9
194,194,ANKRD39
194,194,FXR1
194,194,MED18
194,194,NCKAP5L
195,195,MAP3K7
195,195,TAB1
195,195,TAB2
195,195,TAB3
196,196,MAP1LC3B
196,196,MAP1LC3B;MAP1LC3B2;MAP1LC3A
197,197,KIF5A
197,197,KIF5B
197,197,KLC1
197,197,KLC2
197,197,KLC3
198,198,IPO8
198,198,ZBTB10
199,199,DIEXF
199,199,IMP3
199,199,IMP4
199,199,MPHOSPH10
199,199,UTP3
200,200,ILK
200,200,LIMS1
200,200,PARVA
200,200,PARVB
200,200,RSU1
201,201,H2AFY2
201,201,HMGN2
201,201,NAA40
202,202,RING1
202,202,RNF2
202,202,RYBP
203,203,CHP1
203,203,GPAT3
203,203,GPAT4
204,204,BOP1
204,204,WIZ
205,205,C19ORF43
205,205,ETF1
205,205,GPATCH11
205,205,U2SURP
206,206,DYNC2H1
206,206,DYNC2LI1
206,206,TCTEX1D2
207,207,CERS6
207,207,TMEM57
208,208,ALDH3A2
208,208,CDS1
208,208,CDS2
209,209,CCDC22
209,209,CCDC93
209,209,COMMD1
209,209,COMMD10
209,209,COMMD7
210,210,EIF4G1
210,210,KIF23
210,210,RACGAP1
210,210,SHCBP1
211,211,EEF2
211,211,RPL14
211,211,RPL4
211,211,RPS27;RPS27L
212,212,BNIP1
212,212,C19ORF25
212,212,USE1
212,212,ZW10
213,213,ATG101
213,213,RB1CC1
213,213,ULK1
214,214,ARFIP1
214,214,ARFIP2
215,215,ARF4
215,215,ARF5
215,215,ERP44
215,215,SERPINH1
215,215,WBP11
216,216,ARF1
216,216,ARF1;ARF3
216,216,ARF3
217,217,CIRH1A
217,217,NOL11
217,217,UTP4
217,217,WDR43
218,218,STK11
218,218,STRADA
219,219,SRP54
219,219,SRP68
220,220,SNX30
220,220,SNX4
220,220,SNX7
221,221,ANXA4
221,221,CCDC117
221,221,PDHA1
221,221,SLC35B2
222,222,PRRC1
222,222,SEC23A
222,222,SEC24C
222,222,SEC24D
223,223,REL
223,223,RELA
224,224,ARAF
224,224,RAF1
225,225,LLGL1
225,225,PARD6B
225,225,PRKCI
226,226,POLR1B
226,226,POLR1E
227,227,BRD7
227,227,PBRM1
227,227,PHF10
227,227,STK32C
228,228,PDPK1
228,228,PDPK1;PDPK2P
229,229,PDCD6
229,229,SEC23IP
230,230,ALDH1A1
230,230,PI4K2A
231,231,FAM109A
231,231,OCRL
232,232,MTOR
232,232,RPTOR
232,232,VMP1
233,233,MAPK11
233,233,MAPK14
233,233,MAPKAPK2
233,233,MAPKAPK3
234,234,FAM103A1
234,234,KPNA6
234,234,RNMT
235,235,ANP32A
235,235,KPNA1
236,236,KIF3A
236,236,KIF3B
236,236,KIF3C
236,236,KIFAP3
237,237,ECPAS
237,237,KIAA0368
237,237,KIAA0368;ECM29
238,238,ITPR1
238,238,ITPR3
239,239,ATG7
239,239,RPL11
239,239,RPS23
240,240,FARP1
240,240,SDC3
241,241,HOMER1
241,241,HOMER2
242,242,ADRBK1
242,242,GRK2
243,243,BET1L
243,243,GOSR2
243,243,SFT2D3
243,243,STX5
244,244,HGS
244,244,IST1
244,244,STAM
244,244,STAM2
245,245,NUP107
245,245,NUP133
245,245,NUP85
245,245,NUP98
246,246,ESYT1
246,246,ESYT2
247,247,DNM1
247,247,DNM2
247,247,DNM3
247,247,SNX9
248,248,DNAJC13
248,248,FKBP15
249,249,CSNK1E
249,249,CSNK1E;CSNK1D
250,250,EMC1
250,250,EMC2
250,250,EMC3
250,250,EMC7
251,251,CENPH
251,251,CENPM
252,252,CCNB1
252,252,STOM
253,253,CD81
253,253,CD9
253,253,PTGFRN
254,254,AMOT
254,254,CD151
254,254,ITGA6
255,255,PHKA1
255,255,PHKB
255,255,PHKG2
256,256,BAIAP2
256,256,CAMK2D
256,256,CAMK2G
257,257,CALM2;CALM3;CALM1
257,257,CAMK1
257,257,MYO1B
257,257,MYO1C
258,258,ATP6V1F
258,258,C9ORF16
259,259,AGO2
259,259,TNRC6B
260,260,BLM
260,260,RMI1
260,260,RMI2
261,261,ACTN2
261,261,NME2;NME1-NME2;NME1
261,261,SUMO3;SUMO2;SUMO4
262,262,DMXL1
262,262,ROGDI
262,262,WDR7
263,263,ATP6V0A2
263,263,TMEM199
263,263,VMA21
264,264,ATP1A1
264,264,ATP1B3
265,265,ARL14EP
265,265,ATF7IP
265,265,SETDB1
266,266,ALDH16A1
266,266,DERA
267,267,NCLN
267,267,NOMO3
268,268,ITPRIP
268,268,TTK
268,268,VPS8
269,269,KIAA0226
269,269,KIAA0226L
269,269,UVRAG
270,270,USP1
270,270,WDR48
271,271,TOLLIP
271,271,TOM1L1
272,272,TAF10
272,272,TAF12
273,273,CHD3
273,273,TAF1
273,273,TAF4
274,274,STX10
274,274,STX16
274,274,STX16;STX16-NPEPL1
275,275,STIM1
275,275,STIM2
276,276,CDCA5
276,276,STAG1
276,276,STAG1;DKFZP781D1416
277,277,SRPRA
277,277,SRPRB
278,278,SNF8
278,278,VPS25
278,278,VPS36
279,279,CLCN7
279,279,OSTM1
279,279,SLC15A4
280,280,SAE1
280,280,UBA2
281,281,RPS6KB2
281,281,TMA16
282,282,GPN3
282,282,RPAP2
283,283,GPRASP2
283,283,TCF25
284,284,NSA2
284,284,TCERG1
285,285,RAB13
285,285,RAB1B;RAB1C
285,285,RABIF
286,286,PRKD1
286,286,PRKD2
286,286,PRKD3
287,287,PDCD11
287,287,PKN2
288,288,PEX19
288,288,PEX3
289,289,EIF3D
289,289,PRMT1
290,290,OSBPL11
290,290,OSBPL9
291,291,DNAJA3
291,291,NOMO1
291,291,NOMO3;NOMO1;NOMO2
292,292,HEATR1
292,292,WDR75
293,293,NOL10
293,293,SRI
293,293,ZNF644
294,294,MAP2K4
294,294,MAPK8
294,294,MAPK9
295,295,LNP
295,295,LNPK
296,296,LMAN1
296,296,MCFD2
297,297,CIAPIN1
297,297,IPO13
298,298,INTS3
298,298,INTS9
298,298,NELFB
299,299,NDC80
299,299,NUF2
299,299,SPC24
300,300,BAZ1A
300,300,CHRAC1
300,300,MECP2
301,301,LAMP2
301,301,TMEM192
302,302,GTF3A
302,302,GTF3C5
303,303,SLC35E1
303,303,TM9SF3
304,304,G3BP1
304,304,HSPB1
305,305,FAAP100;C17ORF70
305,305,FANCA
306,306,ABT1
306,306,DDX47
306,306,ESF1
307,307,CUTC
307,307,SLC35C1
308,308,CTPS1
308,308,CTPS2
309,309,SNRPD1
309,309,SNRPD2
310,310,CKAP2
310,310,KIF22
311,311,CHUK
311,311,IKBKB
311,311,IKBKG
312,312,CDK4
312,312,CDKN2C
313,313,CDK11B
313,313,CDK11B;CDK11A
313,313,SAP30BP
314,314,CCZ1
314,314,CCZ1B;CCZ1
315,315,ARFGEF1
315,315,DPY30
316,316,CDCA8
316,316,VARS
317,317,RPL19
317,317,RPL36
318,318,PRKDC
318,318,XRCC5
318,318,XRCC6
319,319,ATG12
319,319,ATG5
320,320,ARL6IP5
320,320,ARPC1B
320,320,LMNB2
321,321,ARL2
321,321,ARL2-SNX15;ARL2
321,321,TBCD
322,322,AKAP10
322,322,ARFGEF2
323,323,ANXA11
323,323,PRDX3
324,324,CDC16
324,324,CDC27
324,324,PYCR2
325,325,AGAP1
325,325,AGAP3
325,325,TANC1
